,MAPE,NMBE,CVRSME,RSQUARED
Office_Abbey,10.776906778135142,4.531173065796666,16.023796691185414,0.7698802662460182
Office_Abigail,16.928355400041642,7.066431838480049,21.904678633040266,0.8036940653735705
Office_Al,10.244664642315518,2.9676173765525697,13.56186845131463,0.8448844880693271
Office_Alannah,18.679841514996273,0.35648815210009355,21.29483652476682,0.819240043152573
Office_Aliyah,3.7213947018317506,-1.0288641904456683,5.593848898546702,0.7431576112373921
Office_Allyson,15.613288191140482,6.584731215614322,29.102843342949498,0.7283078398038196
Office_Alyson,18.797284078413483,7.636943682924311,25.332410275682758,0.6486732908924975
Office_Amelia,23.659461673679232,1.9812933429775939,26.788389331515102,0.8408211481672202
Office_Amelie,19.229841532523643,1.7965890947407133,21.862606934452785,0.9206750820568014
Office_Anastasia,9.113528826176932,4.845680227604911,11.96019930643782,0.917660792294694
Office_Andrea,15.622632158104063,-0.7725714926477363,20.565015993131116,0.6779931459810448
Office_Angelica,7.8405384295208975,-1.5451224154181726,10.625609017701224,0.6761334541600326
Office_Angelina,12.037832154494698,2.9405056193023387,14.879000111664716,0.8447051434336337
Office_Angelo,17.631882523568887,2.425288727251735,21.12338983637976,0.7956539274434496
Office_Annika,11.816290059835302,4.377167201231303,21.767938911010773,0.8639180140747538
Office_Ashanti,4.235064719525228,-0.8602645725897492,5.54275868751044,0.9039176979018959
Office_Asher,10.738314096338536,3.4175523320532455,14.262131960404853,0.5610576320593557
Office_Aubrey,10.248784442000806,0.4702155127845566,11.502983645737606,0.8374817532962101
Office_Autumn,10.053985903679537,4.793927597657266,17.164767778085682,0.7810196571837725
Office_Ava,14.634227639778397,8.220895082017716,27.826612963460825,0.7618608359708423
Office_Ayden,5.489384847417408,-0.333774063925597,7.34475234802978,0.9285032490644528
Office_Ayesha,485.79207634543013,-1.9053353275399816,25.10619082557345,0.6332243633143713
Office_Benjamin,8.129157179231033,1.977802834531357,12.550638553152044,0.779047707811872
Office_Benthe,18.645003188065708,-2.1582040343456192,22.87033670604729,0.453722921393202
Office_Bianca,28.756900636618294,-3.0071756905646208,33.59414635930543,0.7865775690087808
Office_Bobbi,20.578797662483364,-7.104251981509046,24.126423424233185,0.6302336217294366
Office_Brian,4.975818590586031,-0.027682986880052704,6.913119735453748,0.7570370483609141
Office_Bryon,7.082054647175806,-2.094635995390958,8.902343107349326,0.5542861513414812
Office_Caleb,10.183589021707421,-2.221581556093652,18.100451957147282,0.8199058222966411
Office_Cameron,4.330590325738245,-2.533065612042019,5.548538030624605,0.715916752614501
Office_Carissa,6.675533174707016,-0.7068909927630932,8.794025785067904,0.5101770823076718
Office_Carolina,10.984768650181744,-2.0880364647007874,15.765203125835455,0.43104870447330323
Office_Catherine,8.667123757653187,-3.390264827086621,11.583485945466313,0.6216694196140418
Office_Cecelia,28.414482859680156,-6.419915500232527,29.809374764830334,0.3268613778608712
Office_Charles,7.774293462083488,-0.14065421474187828,11.381302896226472,0.5327428705235469
Office_Clarissa,32.16122133994565,-8.880959305325304,31.019991708408188,0.6401692409955326
Office_Clifton,18.275174048662667,-5.119985337761909,25.40136923785559,0.588025308069803
Office_Clinton,11.577133698844703,-1.9237786068998612,16.432788964689582,0.7233818291280563
Office_Cody,12.94891162408239,-3.040919863315129,16.95702531764764,0.600381466990382
Office_Colby,3.6431057028160145,-0.9089975942733592,5.239644071735288,0.8182187068878451
Office_Conrad,15.38215214405893,-2.110300292005251,19.806427548852334,0.30085597838903055
Office_Cora,10.196198496261891,0.15388765898282578,13.767332271048787,0.6496408907249616
Office_Corbin,11.192784095963985,-2.4321437115833335,14.425448740302839,0.4709391889276725
Office_Cristina,16.23432854530993,0.6764609008623663,19.45383065676439,0.6213482699709816
Office_Curt,9.902583069505763,-2.2792308703746973,13.889740822974682,0.3602448548374756
Office_Dawn,10.034397026962624,0.5719814673300241,15.102736636025686,0.7688447455461495
Office_Dorian,4.294848988720011,-0.18217325916972735,5.918158432216666,0.42520956961151135
Office_Eddie,6.472375314260019,-2.1232537148190356,9.586567427429792,0.9298500642830401
Office_Eileen,6.654892930523257,-1.8282272755144793,9.83956366946391,0.8922158836261395
Office_Elena,14.285722553064906,-2.8224156697556104,19.368220259653388,0.7992873539186436
Office_Elizabeth,30.18206417127269,0.6226086101420639,30.313817517614883,0.8382181590292775
Office_Ellie,15.960706957252821,0.26736534815139196,23.647153202269326,0.8228931076278821
Office_Elliot,6.391043713397599,-1.8105428597459234,9.48471293384148,0.9313561754513757
Office_Ellis,14.276483477586204,-2.7702838554102063,19.57704337267057,0.8622086999916341
Office_Emer,13.382337592260965,-2.8377110670320076,18.57941423670331,0.8151496250179064
Office_Emerald,13.17209410371684,-1.6554260004930759,17.743596986507946,0.8492105426902201
Office_Erik,19.151308302331827,5.784448605494333,30.94228989047531,0.6827834109473203
Office_Evelyn,8.64016490128296,2.766169354709603,15.03515880674966,0.8517432696184842
Office_Gabriela,10.45929615806255,-2.089806107219771,13.733408470717666,0.6757958974222169
Office_Garman,7.517555442587574,-0.7948069437893078,10.772488269515204,0.8302208833120541
Office_Garrett,27.735954046233562,-12.499259484835667,35.60788985342864,0.26714628714994304
Office_Gemma,8.250550446915774,-5.6114387253939215,13.598135339780304,0.7335869753708706
Office_Georgia,89.28722816263438,-13.197777178742577,53.64301857991009,0.7445240244142511
Office_Gisselle,8.268971329771208,-2.4874472039316387,12.620568157429208,0.733229118062914
Office_Gladys,20.079962127251527,-13.927523955743135,26.79711695140597,0.30693600295179513
Office_Glenda,12.763233030265598,-9.472827293740842,18.991933028998726,0.19317483695481985
Office_Glenn,21.783783938527225,-5.266184964138605,25.801404147965503,0.6428112058874407
Office_Gloria,13.160921791300481,-9.94268498023063,19.30633922580947,0.43347138107298055
Office_Guillermo,15.016956468949724,-10.347093175965218,19.823089608652296,0.7334758128077897
